"agency_name","address","city","email","phone_number","website"
"Articom Consult GmbH","Westring 303, (Baukau-Ost)","Herne","","02323 92 52 22","http://www.articom-consult.de"
"Artus Tommy","Brunnenweg 4","Meiningen","","0171 2 19 91 25","https://heartcruiting.de"
"As Gastro Consult Fachkräfte in allen gastronomischen Bereichen","Hundert-Morgen-Str.","Kelsterbach","","0163 5 01 95 12","https://www.instagram.com/gastro_consult"
"AS-Professional GmbH","Paracelsusstr. 14, (Ramtel)","Leonberg","","07152 9 26 59 60","http://as-professional.de"
"AT&FP Performance Marketing GbR","Jurastr. 2","Zell unter Aichelberg","","07164 94 99 92-0",""
"ATT- Services GmbH","Sperl-Ring 4","Hettenshausen","","08441 7 97 75 00","https://att-gmbh.com"
"Ausbildungsbasis","Leiweg 24, (Treisberg)","Schmitten im Taunus","","0157 55 47 66 08","https://www.instagram.com/ausbildungsbasis"
"AVART Personal GmbH","Clausewitzstraße 9","Berlin","","030 20 05 07 40","http://www.avart-personal.de/"
"AVENIRA Personaldienstleistungen GmbH","Dresdner Straße 180","Freital","","0351 47 58 09 20","https://www.avenira.biz/"
"Ayca Teber-Esener Personalvermittlung & Versicherungsvertretung","Friesenstr. 19","Erkelenz","","02162 81 70 80","http://www.ma-eventmarketing.de"
"Baldur Connect GmbH","Arcisstraße 61","München","","089 26 20 02 61","http://www.baldurconnect.com/"
"Baldur Connect GmbH","Leopoldstraße 31","München","","089 26 20 02 61","http://www.baldurconnect.com/"
"BB Talent GmbH & Co. KG","Magirus-Deutz-Str. 12, (Söflingen)","Ulm","","0731 85 07 78 80",""
"Beatrice Berger Personalvermittlung","Sonnenblumenstr. 30","Dülmen","","02594 7 99 48 77","http://www.betreuungswelt-berger.de"
"BECO Human Ressource Center Personalvermittlung GmbH","Große Bruchstr. 11, (Stadtmitte)","Viersen","kontakt-nett@beco-personal.de","02153 1 39 36 50",""
"Behling & Wagner GmbH & Co. KG","Rüssend 15, (Taaken)","Reeßum","","0151 21 32 96 87","http://www.behling-wagner.de"
"Belluno GmbH","Am Knick 21","Eime","","0175 6 37 89 76","http://www.team-belluno.de"
"BELUforce Personalvermittlung","Frankfurter Straße 39","Dreieich","","06103 2 07 50 00",""
"Berufsbegleitender Dienst e.V.","Plankstr. 1, (Furth-Süd)","Neuss","post@ifd-neuss.de","02131 5 68 57-0",""
"Best Job M&K GmbH","Bahnhofstr. 17","Murrhardt","","07192 2 27 89 81","http://www.bestjobmk.de"
"Bettina Staudt Personalservice","Im Lagersboden 35, (Wallbach)","Hünstetten","","06126 58 33 83","http://staudt-personalservice.com"
"BHS Global Logistics GmbH","Logistikpark 1","Weiherhammer","","09605 9 19 90 90","http://www.bhs-globallogistics.com"
"Björn Barchmann B&D Talent Agency Spielervermittlung","Holunderweg 15, (Bredeney)","Essen","","0157 38 46 14 74","http://www.bd-talents.de"
"Black Ice Events Eventagentur","Rechener Straße 2a","Bochum","","0234 54 45 67 44","https://www.blackiceevents.de"
"BLUECHILLED GROUP GmbH & Co. KG","Taubenstr. 50","Cloppenburg","","0151 20 15 49 82","http://www.bluechilled-group.de"
"BM Professionals Personalvermittlung","Sonnenberger Str. 75, (Nordost)","Wiesbaden","","0151 72 84 38 92","http://www.bm-professionals.de"
"Bonin Personalvermittlung GmbH Personalberatung","Alte Leipziger Str. 40A","Gelnhausen","","06051 4 82 80","http://www.von-bonin.de"
"Braintop Weiterbildungszentrum","Brügelmannstraße 16","Köln","","0221 8 01 97 80","http://braintop.de"
"Bridge imp GmbH","Bavariafilmplatz 8","Grünwald","","0151 70 35 78 89","https://www.bridge-imp.com/"
"Bröker David","Krahnendonk 42, (Neuwerk)","Mönchengladbach","info@toleo-hr.de","02161 9 90 49 49",""
"Cafe Gastro GmbH","Bergstr. 314, (Kaunitz)","Verl","","0521 5 21 59 30","http://www.cafeeuropa.de"
"Caluma GmbH","Nahariyastr. 1, (Innenstadt)","Bielefeld","","0521 12 00 77 50","http://caluma.jobs"
"career people Frankfurt","Vilbeler Str. 27-29","Frankfurt am Main","","069 2 19 30 72 17","https://www.career-people.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=frankfurt_career"
"career people Göttingen","Tuchmacherweg 8","Göttingen","","0551 5 04 15 00","https://www.career-people.de/"
"career people Hamburg","Frankenstraße 7","Hamburg","","040 23 88 11 29","https://www.career-people.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=hamburg_career"
"career people Oldenburg","Donnerschweer Strasse 210","Oldenburg","","0441 38 44 10 30","https://www.career-people.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=oldenburg_career"
"Carola und Axel Schwarz","Grubmühlerfeldstr. 54","Gauting","","089 85 66 21 00","http://pflegemanufaktur24.de"
"Carolin Kühne pflege-ost","Hauptstr. 22","Ohlsbach","","07803 9 28 69 14","http://www.pflege-ost.de"
"Carsten Marschner Personalvermittlung","Hundsteinweg 54, (Mariendorf)","Berlin","","0174 2 46 74 79",""
"CCM GmbH & Co. KG","Fritz-Stöckl-Str. 8","Feldafing","","08131 3 37 80 65","http://www.krankenhaus-stellen.de"
"Christian Gust Gust Placement","Auf den Schwarzen Bergen 2a, (Ehestorf)","Rosengarten","","04105 5 57 05 04","http://www.gust-placement.de"
"Christian Remmert Eventdienstleistungen","Gottesweg 14, (Zollstock)","Köln","","0221 56 93 69 29","http://eventversorgung.de"
"Christian Wollny Personalvermittlung","Griesmeier 18, (Griesmeier)","Babensham","","08071 90 36 73","http://www.cwpersonalberatung.de"
"Christiane Mahler-Scharf und Birgit de Fries GbR nanny4yourkid","Bahnhofstr. 17","Tutzing","","08158 9 07 36 37","http://nanny4yourkid.com"
"City Personal Leasing GmbH","Schützenstraße 25","Berlin","","030 20 25 21 31","https://carerockets.com/city-personal-leasing-gmbh"
"Clean-Fix","Höxterstraße 114","Hagen","","0162 7 46 58 77","https://clean-fix-hagen.de"
"Clivolution GmbH","Mergenthalerallee 73-75","Eschborn","","06196 9 99 45 53","http://www.clivolution.com"
"CMR Corporate Management Recruiting GmbH","Südliche Münchner Str. 4","Grünwald","","089 92 40 14 05","http://cmr-muenchen.de"
"Concept Wachter","Dachauer Strasse 7","Fürstenfeldbruck","","08141 52 57 05","https://www.concept-wachter.de"
"connect people & company GmbH","Am Wulfter Turm 18, (Nahne)","Osnabrück","","0541 67 36 97 85","http://www.cn-people.de"
"Constanze Klöpzig AVK Arbeitsvermittlung","Dresdner Str. 7, (Zentrum-Ost)","Leipzig","","0341 26 82 13 33","http://www.avkloepzig.de"
"COOP – strategische recruiting agentur","Sophienstraße 11","Jena","","03641 2 97 79 52","http://www.coop-gmbh.de"
"Corina Lentes Vermittlung ausländischer Pflegekräfte","Zum Hirschweiher 1, (Ludwigsthal)","Neunkirchen","","01520 3 58 88 80","http://www.alltagsbetreuung-saarpfalz.de"
"Corinna Körner Fach- und Führungskräftevermittlung avitaria","Am Hauweg 17, (Bogheim)","Kreuzau","","02422 36 04","http://avitaria.de"
"Daniel Kalinka Empleo Dienstleistungen","Trufanowstr. 14, (Zentrum-Nord)","Leipzig","","0174 1 79 73 25","http://empleo-dienstleistungen.de"
"David Geppert Personalmarketing","Calwer Str. 78/1, (Calmbach)","Bad Wildbad","","0176 70 42 52 81","http://www.smartalent.de"
"Dear Human GmbH","Hein-Hoyer-Str. 61, (St. Pauli)","Hamburg","","040 94 85 10 27","http://dearhuman.de"
"DEKRA Arbeit GmbH","Marientorgraben 13","Nürnberg","","0911 9 29 05 10","https://www.dekra-arbeit.de/geschaeftsstellen/bayern/nuernberg/dekra-arbeit-nuernberg.html"
"Dennis Szymainsk Arbeitsvermittlung","Albert-Einstein-Str. 42","Bautzen","","03591 2 71 52 97","http://www.ihr-personalvermittler.de"
"DIABA Consulting GmbH","Dreschen 11","Neudrossenfeld","","0160 94 45 11 84","https://www.diaba-consulting.de"
"DIE JOBMACHER GmbH","Damm 16","Braunschweig","","0531 69 50 99 80","https://www.die-jobmacher.de/de/niederlassungen/braunschweig.html"
"DIE JOBMACHER GmbH","Hafenstr. 1a","Lübeck","","0451 38 84 99 70","https://www.die-jobmacher.de/de/niederlassungen/luebeck.html"
"DIE JOBMACHER GmbH","Harderstrasse 20","Ingolstadt","","0841 96 91 99 90","https://www.die-jobmacher.de/de/niederlassungen/ingolstadt.html"
"DIE JOBMACHER GmbH","Kleine Reichenstraße 11","Hamburg","","040 7 09 75 06 70","https://www.die-jobmacher.de/de/niederlassungen/hamburg.html"
"DIE JOBMACHER GmbH","Königstraße 72","Nürnberg","","0911 39 94 90 80","https://www.die-jobmacher.de/de/niederlassungen/nuernberg.html"
"DIE JOBMACHER GmbH","Marienstraße 108a","Minden","","0571 94 52 99 90","https://www.die-jobmacher.de/de/niederlassungen/minden.html"
"DIE JOBMACHER GmbH","Markt 22","Oldenburg","","0441 97 25 99 80","https://www.die-jobmacher.de/de/niederlassungen/oldenburg.html"
"DIE JOBMACHER GmbH","Mühlenstraße 4","Rheine","","05971 1 67 99 80","https://www.die-jobmacher.de/de/niederlassungen/rheine.html"
"DIE JOBMACHER GmbH","O7 11-12","Mannheim","","0621 87 72 90 70","https://www.die-jobmacher.de/de/niederlassungen/mannheim"
"DIE JOBMACHER GmbH","Petersstrasse 28","Leipzig","","0341 46 59 90 80","https://www.die-jobmacher.de/de/niederlassungen/leipzig.html"
"DIE JOBMACHER GmbH","Schwanthaler Straße 75a","München","","089 2 60 27 99 90","https://www.die-jobmacher.de/de/niederlassungen/muenchen.html"
"DIE JOBMACHER GmbH","Ueckerstraße 22","Ueckermünde","","039771 55 39 90","https://www.die-jobmacher.de/de/niederlassungen/ueckermuende.html"
"DIE JOBMACHER GmbH","Vogelsanger Straße 191","Köln","","0221 59 71 99 80","https://www.die-jobmacher.de/de/niederlassungen/koeln.html"
"DIE JOBMACHER GmbH - Gießereitechnik","Herzog-Friedrich-Straße 49","Kiel","","0431 90 86 60 60","https://www.die-jobmacher.de/de/niederlassungen/giessereitechnik-bundesweit.html"
"DIE JOBMACHER GmbH - Kaufmännisch","Schwanthaler Straße 75a","München","","089 26 02 79 20","https://www.die-jobmacher.de/de/niederlassungen/muenchen-kaufmaennisch.html"
"DIE JOBMACHER GmbH - technisch/gewerblich","Sophienblatt 21a","Kiel","","0431 90 86 60 50","https://www.die-jobmacher.de/de/niederlassungen/kiel.html"
"DIE JOBMACHER Holding GmbH","Sophienblatt 21a","Kiel","","0431 90 86 60 01","http://www.die-jobmacher.de"
"Die Vertriebs Helden GmbH","Heinrich-Pesch-Str. 5, (Bilderstöckchen)","Köln","","0221 17 73 26 20","http://www.vertriebs-helden.de"
"Dienstleistung-Reinigungsdienst Hinz UG (haftungsbeschränkt)","Gewerbepark 17","Bad Heilbrunn","","08042 9 98 94 34","http://www.dienstleistung-reinigungsdienst.de"
"Diligent Recruitment GmbH","Faberstr. 11, (Forchheim)","Rheinstetten","","0152 24 07 60 38","http://www.diligentgermany.de"
"DIS AG - Personaldienstleister & Personalvermittlung","Fritz-Vomfelde-Straße 26","Düsseldorf","","0211 5 30 65 30","https://www.dis-ag.com/niederlassungen/duesseldorf-human-resources/"
"doctari Fachpflege GmbH","Hohe Bleichen 19, (Neustadt)","Hamburg","","040 2 09 32 42 90","http://www.doctari.de"
"DOCWISE Berlin - Das Medizinernetzwerk","Am Studio 26","Berlin","","030 3 45 07 52 90","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=berlin_doc"
"DOCWISE Frankfurt - Das Medizinernetzwerk","Kuhwaldstraße 46","Frankfurt am Main","","069 21 93 87 30","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=frankfurt_doc"
"DOCWISE Hamburg - Das Medizinernetzwerk","Frankenstraße 7","Hamburg","","040 23 63 01 54","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=hamburg_doc"
"DOCWISE Hannover - Das Medizinernetzwerk","Schiffsgraben 44","Hannover","","0511 12 31 38 25","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=hannover_doc"
"DOCWISE Köln - Das Medizinernetzwerk","Neue Weyerstraße 6","Köln","","0221 13 99 46 10","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=koeln_doc"
"Dörthe Peinelt Way Wiser Network","Lessingstr. 19, (Zentrum-West)","Leipzig","","0341 6 40 65 09","http://www.waywiser-network.de"
"Dominic Matthias Dörner Personalvermittlung","Hauptstr. 28b","Heist","","04122 95 39 35","http://www.easyjobmed.com"
"Dornseifer Personalmanagement GmbH","Bahnhofstraße 4","Attendorn","","02722 6 35 96 90","http://www.dornseifer-personal.de/"
"Dornseifer Personalmanagement GmbH","Ernst-König-Straße 5","Halle","","0345 13 25 51 50","http://www.dornseifer-personal.de/"
"Dornseifer Personalmanagement GmbH","Jockuschstraße 2-4","Lüdenscheid","","02351 67 56 90","http://www.dornseifer-personal.de/"
"Dornseifer Personalmanagement GmbH","Konrad-Adenauer-Straße 15","Linden","","06403 9 79 15 10","http://www.dornseifer-personal.de/"
"Dr. Andrei Golgojan und Stephan Krieger prooftech GbR","Frühlingstr. 3","Haag a.d.Amper","","0171 3 04 47 77","http://www.prooftech.de"
"Edisa Adilovic Vermittlung von Arbeitskräften","Färbergasse 7","Bad Aibling","","08061 3 45 61 29","http://www.pflegehelden-chiemgau.de"
"Edyta M. Strecker Betreuungslotse24","Spandauer Str. 9, (Ennigloh)","Bünde","","05223 6 54 57 20","http://www.betreuung-lotse24.de"
"EH Personal GmbH","Georg-Henschel-Str. 1, (Neustädter Hafen)","Bremen","","0151 75 03 55 88","http://www.ehpersonal.de"
"Einar Leichsenring Perrcon Data","Zollernstr. 38, (Pfrondorf)","Tübingen","","07071 9 69 89 46","http://www.perrcon.de"
"Elke Miersch Personal- und Bürodienstleistungen","Freienhufener Hauptstr. 20a, (Freienhufen)","Großräschen","","0172 4 70 72 98","http://arbeitsvermittlung-lausitz.de"
"Emanuel Singer Staff4you","Nußbaumstr. 10, (Erlach)","Simbach a.Inn","","0172 5 79 35 58","http://staff4you.at"
"Engel & Fischbach GmbH","Marienhölzungsweg 83, (Westliche Höhe)","Flensburg","","0461 99 51 39 01","http://www.engel-fischbach.de"
"ES Personalservice","Zwischenstücken 6","Wildeshausen","","04431 7 05 52 27","http://www.es-personalservice.com"
"EuroCollab GmbH","Kriegsbergstr. 1, (Höfen)","Winnenden","","0176 84 17 37 16","http://eurocollab.com"
"Event Pro Staff-Solution GmbH","Düsseldorfer Str. 41, (Büderich)","Meerbusch","","0211 16 36 12 98","http://www.eps-solution.de"
"ExecuPers GmbH","Am Flughafen 11, (Brühl)","Freiburg im Breisgau","","0761 76 99 88 10","http://www.wingcrew.com"
"Fabian Schustek FinRec","Perchastr. 3a","Berg","","01520 3 43 20 22","http://finrec.de"
"Fahri Akyol -Personal Pioneers-","Schmachthäger Str. 19, (Barmbek-Nord)","Hamburg","","0160 8 45 78 23","http://www.personal-pioneers.de"
"FanSpaces GmbH","Schloßstr. 19","Grünwald","","0151 11 62 24 93","https://best-places-to-work.com"
"FER-Linus Faasch UG (haftungsbeschränkt)","Pestalozzistr. 25, (Barmbek-Nord)","Hamburg","","0176 30 76 61 43","http://future-energy-recruitment.com"
"FERCHAU Automotive GmbH","Brandgehaege 24","Wolfsburg","","05308 5 21 90","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/wolfsburg-automotive"
"FERCHAU Automotive GmbH","Gottfried-Hagen-Straße 20","Köln","","0221 39 80 90","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/koeln-automotive"
"FERCHAU Automotive GmbH","Hafenstraße 7","Wolfsburg","","05308 5 21 90","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/wolfsburg-automotive"
"FERCHAU Automotive GmbH","Hufelandstraße 27","München","","089 9 04 75 10","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/muenchen-automotive"
"FERCHAU Automotive GmbH","Im Bühl 20","Weissach","","07044 90 18 30","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/weissach-automotive"
"FERCHAU Automotive GmbH","Ochsengründlweg 14","Neuburg an der Donau","","08456 91 68 80","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/ingolstadt-automotive"
"FERCHAU Automotive GmbH","Oskar-Schindler-Straße 3","Köln","","0221 33 73 40","https://www.ferchau.com/de/de/ueber-uns/ferchau-automotive"
"FERCHAU GmbH","Alte Schmelze 18-20","Wiesbaden","","0611 2 38 77 50","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/wiesbaden"
"FERCHAU GmbH","Altenkesseler Straße 17","Saarbrücken","","0681 8 39 09 60","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/saarbruecken"
"FERCHAU GmbH","Am Coloneum 6","Köln","","0221 7 00 91 90","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/koeln"
"FERCHAU GmbH","Am Nesseufer 28","Leer (Ostfriesland)","","0441 2 09 71 20","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/leer"
"FERCHAU GmbH","Am Oberfeld 23","Rosenheim","","08031 40 06 60","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/rosenheim"
"FERCHAU GmbH","Ammerländer Heerstraße 70","Oldenburg","","0441 2 09 71 20","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/oldenburg"
"FERCHAU GmbH","Amsterdamstraße 6a","Schweinfurt","","09721 6 75 80","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/schweinfurt"
"FERCHAU GmbH","An Der Steinkuhle / D 2","Magdeburg","","0391 2 44 59 90","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/magdeburg"
"FERCHAU GmbH","Beethovenstraße 3","Kempten (Allgäu)","","0831 5 26 20 80","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/kempten"
"FERCHAU GmbH","Bertha-Benz-Platz 1-5","Leinfelden-Echterdingen","","0711 34 21 49 33","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/stuttgart-direct"
"FERCHAU GmbH","Bertha-Benz-Platz 4","Leinfelden-Echterdingen","","0711 3 42 14 90","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/stuttgart-city"
"FERCHAU GmbH","Bismarckstraße 80","Siegen","","0271 3 03 74 60","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/siegen"
"FERCHAU GmbH","Carl-Zeiss-Promenade 20","Jena","","03641 47 46 50","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/jena"
"FERCHAU GmbH","Clara-Jaschke-Straße 1","Bremen","","0421 89 81 50","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/bremen-city"
"FERCHAU GmbH","Claudius-Keller-Straße 3a","München","","089 95 46 80","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/muenchen/muenchen-contract-481"
"FERCHAU GmbH","Dr.-Ludwig-Bölkow-Straße 1","Donauwörth","","0906 70 59 30","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/donauwoerth-aviation"
"FERCHAU GmbH","Elisabethstraße 11","Düsseldorf","","0221 2 72 64 90","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/duesseldorf/duesseldorf-contract-577"
"FERCHAU GmbH","Elsenheimerstraße 57","München","","089 5 00 38 10","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/muenchen-city"
"FERCHAU GmbH","Epplestraße 225","Stuttgart","","0711 1 20 58 40","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/stuttgart-automotive"
"FERCHAU GmbH","Ernst-Boehe-Straße 10","Ludwigshafen am Rhein","","0621 1 22 55 20","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/ludwigshafen"
"FERCHAU GmbH","Ferdinand-Braun-Straße 2","Heilbronn","","07131 27 03 30","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/heilbronn"
"FERCHAU GmbH","Flughafenallee 26","Bremen","","0421 80 02 88 00","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/bremen-aviation"
"FERCHAU GmbH","Frankfurter Straße 5","Braunschweig","","0531 23 63 50","https://www.ferchau.com/de/de/ueber-uns/niederlassungen/braunschweig"
