"agency_name","address","city","email","phone_number","website"
"Akzent Personaldienstleistungen GmbH","Schauenburgerstraße 35","Hamburg","hamburg@akzent-personal.de","040 41 91 92 74","https://www.akzent-personal.de/jobs-in-hamburg"
"Akzent Personaldienstleistungen GmbH","Scheelestraße 9","Stralsund","stralsund@akzent-personal.de","03831 2 03 35 80","https://www.akzent-personal.de/jobs-in-stralsund"
"Alba Medical Staff GmbH","Fronäckerstr. 34","Sindelfingen","info@albastaff.de","07031 2 61 79 60","https://albastaff.de"
"ALBERS ADVISORY GmbH","","","info@albers-advisory.com","0176 22 69 83 35",""
"Ali Caglar Personalvermittlung","Erwin-Bosch-Ring 19","Krumbach (Schwaben)","","0162 4 12 89 07","http://www.personal-fair.de"
"All Medical GmbH","Sanddornweg 32","Stralsund","info@honorararzt.de","03831 3 03 78 00","https://honorararzt.de"
"Allrounder 24 Göttmann","Feldbergstraße 27","Langen","info@allroundergottmann.de","06103 2 07 69 30","https://www.allroundergottmann.de"
"Allrounder 24 Göttmann UG","Königstr. 27, (Mitte)","Stuttgart","info@allroundergottmann.de","06103 2 07 69 33","https://allroundergottmann.de/"
"Andrea Baumann Personalvermittlung","Frankenstr. 6/1","Schelklingen","info@ulmer-pflege24.de","07394 9 33 45 80","http://www.ulmer-pflege24.de"
"Andrea Michalek-Ennen und Petra Holland GbR Team PAS-st perfekt","Kohlmannstr. 4, (Horn)","Bremen","team@pas-stperfekt.de","0421 2 42 83 42","http://pas-stperfekt.de"
"Andreas Dulkies Addcon - intelligente Dienstleistungen","Komturstr. 58-62, (Tempelhof)","Berlin","","030 42 01 78 43","http://www.addcon-vermittlung.de"
"Andreas Uredat Der Personalfinder","Klusriede 24","Langenhagen","info@der-personalfinder.de","0511 33 05 99 70","http://www.der-personalfinder.de"
"Anel Hadzic n-experts Personalberatung","Gerbermühlstr. 37, (Sachsenhausen)","Frankfurt am Main","hadzic@n-experts.com","069 26 02 42 62","http://www.n-experts.com"
"Anja Schoetensack Credoflex Personalberatung","Ernst-Thälmann-Str. 4","Schönebeck (Elbe)","","03928 4 69 84 30","http://credoflex.de"
"Anja Wessnitzer Personalvermittlung Bellarinas","Beuerner Str. 67, (Lichtental)","Baden-Baden","info@bellarinas.de","07221 7 79 06 39","http://www.bellarinas.de"
"Anna Epping Vermittlung Ost Engel","Eichenweg 8","Delbrück","info@ost-engel-haushaltshilfen.de","05250 93 41 72","http://www.ost-engel-haushaltshilfen.de"
"Anna Magdalena Viernickel Berufsbetreuerin und Berufsvormund","Magdeburger Allee 5, (Andreasvorstadt)","Erfurt","info@viernickel.eu","0361 66 01 10 24","http://www.viernickel.eu"
"AnSa-Vital - Pflegeagentur für 24 Stunden Haushaltshilfen und Pflegekräften aus Polen","Eigelstein 147","Köln","info@ansa-vital.de","0221 16 99 64 38","https://www.24h-seniorenbetreuung-pflege.de"
"Arbeits-Express Management GmbH","Millerntorplatz 1, (St. Pauli)","Hamburg","","040 57 19 94 60","http://arbeits-express.de"
"Arda Industrie Service","Bahnhofstraße 25","Peine","","05171 5 40 85 29","https://www.arda-service.de"
"Armin Amiri","Berliner Str. 49, (Innenstadt)","Gütersloh","","05241 3 06 90 05","http://deutsches-fachkraefte-werk.de"
"Armin Roßmann Arbeitnehmerüberlassung","Kettelerstr. 11","Weiden i.d.OPf.","info@europa-dienstleistungen.de","0961 20 65 25 63","http://www.europa-dienstleistungen.de"
"Arslan Karaokcu Karaokcu Service","Budapester Str. 33a, (Tiergarten)","Berlin","arslan.karaokcu@gmx.de","030 2 62 76 99",""
"Articom Consult GmbH","Westring 303, (Baukau-Ost)","Herne","info@articom-consult.de","02323 92 52 22","http://www.articom-consult.de"
"Artus Tommy","Brunnenweg 4","Meiningen","tommy@heartcruiting.de","0171 2 19 91 25","https://heartcruiting.de"
"As Gastro Consult Fachkräfte in allen gastronomischen Bereichen","Hundert-Morgen-Str.","Kelsterbach","info@as-gastro-consult.de","0163 5 01 95 12","https://www.instagram.com/gastro_consult"
"AS-Professional GmbH","Paracelsusstr. 14, (Ramtel)","Leonberg","","07152 9 26 59 60","http://as-professional.de"
"AT&FP Performance Marketing GbR","Jurastr. 2","Zell unter Aichelberg","","07164 94 99 92-0",""
"ATT- Services GmbH","Sperl-Ring 4","Hettenshausen","info@att-gmbh.com","08441 7 97 75 00","https://att-gmbh.com"
"Ausbildungsbasis","Leiweg 24, (Treisberg)","Schmitten im Taunus","info@ausbildungsbasis.de","0157 55 47 66 08","https://www.instagram.com/ausbildungsbasis"
"AVART Personal GmbH","Clausewitzstraße 9","Berlin","berlin@avart-personal.de","030 20 05 07 40","http://www.avart-personal.de/"
"AVENIRA Personaldienstleistungen GmbH","Dresdner Straße 180","Freital","info@avenira.biz","0351 47 58 09 20","https://www.avenira.biz/"
"Ayca Teber-Esener Personalvermittlung & Versicherungsvertretung","Friesenstr. 19","Erkelenz","","02162 81 70 80","http://www.ma-eventmarketing.de"
"Baldur Connect GmbH","Arcisstraße 61","München","info@baldurconnect.com","089 26 20 02 61","http://www.baldurconnect.com/"
"Baldur Connect GmbH","Leopoldstraße 31","München","info@baldurconnect.com","089 26 20 02 61","http://www.baldurconnect.com/"
"BB Talent GmbH & Co. KG","Magirus-Deutz-Str. 12, (Söflingen)","Ulm","info@bb-talent.de","0731 85 07 78 80","http://www.bb-talent.de"
"Beatrice Berger Personalvermittlung","Sonnenblumenstr. 30","Dülmen","","02594 7 99 48 77","http://www.betreuungswelt-berger.de"
"BECO Human Ressource Center Personalvermittlung GmbH","Große Bruchstr. 11, (Stadtmitte)","Viersen","kontakt-nett@beco-personal.de","02153 1 39 36 50",""
"Behling & Wagner GmbH & Co. KG","Rüssend 15, (Taaken)","Reeßum","info@behling-wagner.de","0151 21 32 96 87","http://www.behling-wagner.de"
"Belluno GmbH","Am Knick 21","Eime","info@team-belluno.de","0175 6 37 89 76","http://www.team-belluno.de"
"BELUforce Personalvermittlung","Frankfurter Straße 39","Dreieich","","06103 2 07 50 00",""
"Berufsbegleitender Dienst e.V.","Plankstr. 1, (Furth-Süd)","Neuss","post@ifd-neuss.de","02131 5 68 57-0",""
"Best Job M&K GmbH","Bahnhofstr. 17","Murrhardt","","07192 2 27 89 81","http://www.bestjobmk.de"
"Bettina Staudt Personalservice","Im Lagersboden 35, (Wallbach)","Hünstetten","","06126 58 33 83","http://staudt-personalservice.com"
"BHS Global Logistics GmbH","Logistikpark 1","Weiherhammer","info@bhs-globallogistics.com","09605 9 19 90 90","http://www.bhs-globallogistics.com"
"Björn Barchmann B&D Talent Agency Spielervermittlung","Holunderweg 15, (Bredeney)","Essen","","0157 38 46 14 74","http://www.bd-talents.de"
"Black Ice Events Eventagentur","Rechener Straße 2a","Bochum","info@blackiceevents.de","0234 54 45 67 44","https://www.blackiceevents.de"
"BLUECHILLED GROUP GmbH & Co. KG","Taubenstr. 50","Cloppenburg","info@bluechilled-group.de","0151 20 15 49 82","http://www.bluechilled-group.de"
"BM Professionals Personalvermittlung","Sonnenberger Str. 75, (Nordost)","Wiesbaden","bella.maljugin@bm-professionals.de","0151 72 84 38 92","http://www.bm-professionals.de"
"Bonin Personalvermittlung GmbH Personalberatung","Alte Leipziger Str. 40A","Gelnhausen","info@von-bonin.de","06051 4 82 80","http://www.von-bonin.de"
"Braintop Weiterbildungszentrum","Brügelmannstraße 16","Köln","info@braintop.de","0221 8 01 97 80","http://braintop.de"
"Bridge imp GmbH","Bavariafilmplatz 8","Grünwald","marketing@bridge-imp.com","0151 70 35 78 89","https://www.bridge-imp.com/"
"Bröker David","Krahnendonk 42, (Neuwerk)","Mönchengladbach","info@toleo-hr.de","02161 9 90 49 49",""
"Cafe Gastro GmbH","Bergstr. 314, (Kaunitz)","Verl","info@cafeeuropa.de","0521 5 21 59 30","http://www.cafeeuropa.de"
"Caluma GmbH","Nahariyastr. 1, (Innenstadt)","Bielefeld","info@caluma.jobs","0521 12 00 77 50","http://caluma.jobs"
"career people Frankfurt","Vilbeler Str. 27-29","Frankfurt am Main","frankfurt@career-people.de","069 2 19 30 72 17","https://www.career-people.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=frankfurt_career"
"career people Göttingen","Tuchmacherweg 8","Göttingen","goettingen@career-people.de","0551 5 04 15 00","https://www.career-people.de/"
"career people Hamburg","Frankenstraße 7","Hamburg","hamburg@career-people.de","040 23 88 11 29","https://www.career-people.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=hamburg_career"
"career people Oldenburg","Donnerschweer Strasse 210","Oldenburg","oldenburg@career-people.de","0441 38 44 10 30","https://www.career-people.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=oldenburg_career"
"Carola und Axel Schwarz","Grubmühlerfeldstr. 54","Gauting","datenschutz@pflegemanufaktur24.de","089 85 66 21 00","http://pflegemanufaktur24.de"
"Carolin Kühne pflege-ost","Hauptstr. 22","Ohlsbach","info@pflege-ost.de","07803 9 28 69 14","http://www.pflege-ost.de"
"Carsten Marschner Personalvermittlung","Hundsteinweg 54, (Mariendorf)","Berlin","info@marschner-pmtp.de","0174 2 46 74 79",""
"CCM GmbH & Co. KG","Fritz-Stöckl-Str. 8","Feldafing","","08131 3 37 80 65","http://www.krankenhaus-stellen.de"
"Christian Gust Gust Placement","Auf den Schwarzen Bergen 2a, (Ehestorf)","Rosengarten","c.gust@gust-placement.de","04105 5 57 05 04","http://www.gust-placement.de"
"Christian Remmert Eventdienstleistungen","Gottesweg 14, (Zollstock)","Köln","info@eventversorgung.de","0221 56 93 69 29","http://eventversorgung.de"
"Christian Wollny Personalvermittlung","Griesmeier 18, (Griesmeier)","Babensham","","08071 90 36 73","http://www.cwpersonalberatung.de"
"Christiane Mahler-Scharf und Birgit de Fries GbR nanny4yourkid","Bahnhofstr. 17","Tutzing","mail@n4yk.com","08158 9 07 36 37","http://nanny4yourkid.com"
"City Personal Leasing GmbH","Schützenstraße 25","Berlin","norman.staeck@dussmann.de","030 20 25 21 31","https://carerockets.com/city-personal-leasing-gmbh"
"Clean-Fix","Höxterstraße 114","Hagen","clean-fix@gmx.net","0162 7 46 58 77","https://clean-fix-hagen.de"
"Clivolution GmbH","Mergenthalerallee 73-75","Eschborn","info@clivolution.com","06196 9 99 45 53","http://www.clivolution.com"
"CMR Corporate Management Recruiting GmbH","Südliche Münchner Str. 4","Grünwald","office@cmr-muenchen.de","089 92 40 14 05","http://cmr-muenchen.de"
"Concept Wachter","Dachauer Strasse 7","Fürstenfeldbruck","email@concept-wachter.de","08141 52 57 05","https://www.concept-wachter.de"
"connect people & company GmbH","Am Wulfter Turm 18, (Nahne)","Osnabrück","hallo@cn-people.de","0541 67 36 97 85","http://www.cn-people.de"
"Constanze Klöpzig AVK Arbeitsvermittlung","Dresdner Str. 7, (Zentrum-Ost)","Leipzig","leipzig@avkloepzig.de","0341 26 82 13 33","http://www.avkloepzig.de"
"COOP – strategische recruiting agentur","Sophienstraße 11","Jena","info@coop-gmbh.de","03641 2 97 79 52","http://www.coop-gmbh.de"
"Corina Lentes Vermittlung ausländischer Pflegekräfte","Zum Hirschweiher 1, (Ludwigsthal)","Neunkirchen","info@alltagsbetreuung-saarpfalz.de","01520 3 58 88 80","http://www.alltagsbetreuung-saarpfalz.de"
"Corinna Körner Fach- und Führungskräftevermittlung avitaria","Am Hauweg 17, (Bogheim)","Kreuzau","info@avitaria.de","02422 36 04","http://avitaria.de"
"Daniel Kalinka Empleo Dienstleistungen","Trufanowstr. 14, (Zentrum-Nord)","Leipzig","","0174 1 79 73 25","http://empleo-dienstleistungen.de"
"David Geppert Personalmarketing","Calwer Str. 78/1, (Calmbach)","Bad Wildbad","","0176 70 42 52 81","http://www.smartalent.de"
"Dear Human GmbH","Hein-Hoyer-Str. 61, (St. Pauli)","Hamburg","","040 94 85 10 27","http://dearhuman.de"
"DEKRA Arbeit GmbH","Marientorgraben 13","Nürnberg","nuernberg.arbeit@dekra.com","0911 9 29 05 10","https://www.dekra-arbeit.de/geschaeftsstellen/bayern/nuernberg/dekra-arbeit-nuernberg.html"
"Dennis Szymainsk Arbeitsvermittlung","Albert-Einstein-Str. 42","Bautzen","","03591 2 71 52 97","http://www.ihr-personalvermittler.de"
"DIABA Consulting GmbH","Dreschen 11","Neudrossenfeld","d.baumgarten@diaba-consulting.de","0160 94 45 11 84","https://www.diaba-consulting.de"
"DIE JOBMACHER GmbH","Damm 16","Braunschweig","braunschweig@die-jobmacher.de","0531 69 50 99 80","https://www.die-jobmacher.de/de/niederlassungen/braunschweig.html"
"DIE JOBMACHER GmbH","Hafenstr. 1a","Lübeck","luebeck@die-jobmacher.de","0451 38 84 99 70","https://www.die-jobmacher.de/de/niederlassungen/luebeck.html"
"DIE JOBMACHER GmbH","Harderstrasse 20","Ingolstadt","ingolstadt@die-jobmacher.de","0841 96 91 99 90","https://www.die-jobmacher.de/de/niederlassungen/ingolstadt.html"
"DIE JOBMACHER GmbH","Kleine Reichenstraße 11","Hamburg","hamburg@die-jobmacher.de","040 7 09 75 06 70","https://www.die-jobmacher.de/de/niederlassungen/hamburg.html"
"DIE JOBMACHER GmbH","Königstraße 72","Nürnberg","nuernberg@die-jobmacher.de","0911 39 94 90 80","https://www.die-jobmacher.de/de/niederlassungen/nuernberg.html"
"DIE JOBMACHER GmbH","Marienstraße 108a","Minden","minden@die-jobmacher.de","0571 94 52 99 90","https://www.die-jobmacher.de/de/niederlassungen/minden.html"
"DIE JOBMACHER GmbH","Markt 22","Oldenburg","oldenburg@die-jobmacher.de","0441 97 25 99 80","https://www.die-jobmacher.de/de/niederlassungen/oldenburg.html"
"DIE JOBMACHER GmbH","Mühlenstraße 4","Rheine","rheine@die-jobmacher.de","05971 1 67 99 80","https://www.die-jobmacher.de/de/niederlassungen/rheine.html"
"DIE JOBMACHER GmbH","O7 11-12","Mannheim","mannheim@die-jobmacher.de","0621 87 72 90 70","https://www.die-jobmacher.de/de/niederlassungen/mannheim"
"DIE JOBMACHER GmbH","Petersstrasse 28","Leipzig","leipzig@die-jobmacher.de","0341 46 59 90 80","https://www.die-jobmacher.de/de/niederlassungen/leipzig.html"
"DIE JOBMACHER GmbH","Schwanthaler Straße 75a","München","muenchen@die-jobmacher.de","089 2 60 27 99 90","https://www.die-jobmacher.de/de/niederlassungen/muenchen.html"
"DIE JOBMACHER GmbH","Ueckerstraße 22","Ueckermünde","ueckermuende@die-jobmacher.de","039771 55 39 90","https://www.die-jobmacher.de/de/niederlassungen/ueckermuende.html"
"DIE JOBMACHER GmbH","Vogelsanger Straße 191","Köln","koeln@die-jobmacher.de","0221 59 71 99 80","https://www.die-jobmacher.de/de/niederlassungen/koeln.html"
"DIE JOBMACHER GmbH - Gießereitechnik","Herzog-Friedrich-Straße 49","Kiel","giessereitechnik@die-jobmacher.de","0431 90 86 60 60","https://www.die-jobmacher.de/de/niederlassungen/giessereitechnik-bundesweit.html"
"DIE JOBMACHER GmbH - Kaufmännisch","Schwanthaler Straße 75a","München","muenchen-kaufmaennisch@die-jobmacher.de","089 26 02 79 20","https://www.die-jobmacher.de/de/niederlassungen/muenchen-kaufmaennisch.html"
"DIE JOBMACHER GmbH - technisch/gewerblich","Sophienblatt 21a","Kiel","kiel@die-jobmacher.de","0431 90 86 60 50","https://www.die-jobmacher.de/de/niederlassungen/kiel.html"
"DIE JOBMACHER Holding GmbH","Sophienblatt 21a","Kiel","info@die-jobmacher.de","0431 90 86 60 01","http://www.die-jobmacher.de"
"Die Vertriebs Helden GmbH","Heinrich-Pesch-Str. 5, (Bilderstöckchen)","Köln","info@vertriebs-helden.de","0221 17 73 26 20","http://www.vertriebs-helden.de"
"Dienstleistung-Reinigungsdienst Hinz UG (haftungsbeschränkt)","Gewerbepark 17","Bad Heilbrunn","","08042 9 98 94 34","http://www.dienstleistung-reinigungsdienst.de"
"Diligent Recruitment GmbH","Faberstr. 11, (Forchheim)","Rheinstetten","info@diligentgermany.de","0152 24 07 60 38","http://www.diligentgermany.de"
"DIS AG - Personaldienstleister & Personalvermittlung","Fritz-Vomfelde-Straße 26","Düsseldorf","personal@dis-ag.com","0211 5 30 65 30","https://www.dis-ag.com/niederlassungen/duesseldorf-human-resources/"
"doctari Fachpflege GmbH","Hohe Bleichen 19, (Neustadt)","Hamburg","info@doctari.de","040 2 09 32 42 90","http://www.doctari.de"
"DOCWISE Berlin - Das Medizinernetzwerk","Am Studio 26","Berlin","dasmedizinernetzwerk@docwise.de","030 3 45 07 52 90","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=berlin_doc"
"DOCWISE Frankfurt - Das Medizinernetzwerk","Kuhwaldstraße 46","Frankfurt am Main","dasmedizinernetzwerk@docwise.de","069 21 93 87 30","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=frankfurt_doc"
"DOCWISE Hamburg - Das Medizinernetzwerk","Frankenstraße 7","Hamburg","dasmedizinernetzwerk@docwise.de","040 23 63 01 54","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=hamburg_doc"
"DOCWISE Hannover - Das Medizinernetzwerk","Schiffsgraben 44","Hannover","dasmedizinernetzwerk@docwise.de","0511 12 31 38 25","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=hannover_doc"
"DOCWISE Köln - Das Medizinernetzwerk","Neue Weyerstraße 6","Köln","dasmedizinernetzwerk@docwise.de","0221 13 99 46 10","https://docwise.de/?utm_source=advantago&utm_medium=googlemybusiness&utm_campaign=koeln_doc"
"Dörthe Peinelt Way Wiser Network","Lessingstr. 19, (Zentrum-West)","Leipzig","contact@waywiser-network.de","0341 6 40 65 09","http://www.waywiser-network.de"
"Dominic Matthias Dörner Personalvermittlung","Hauptstr. 28b","Heist","","04122 95 39 35","http://www.easyjobmed.com"
"Dornseifer Personalmanagement GmbH","Bahnhofstraße 4","Attendorn","attendorn@dornseifer-personal.de","02722 6 35 96 90","http://www.dornseifer-personal.de/"
"Dornseifer Personalmanagement GmbH","Ernst-König-Straße 5","Halle","halle@dornseifer-personal.de","0345 13 25 51 50","http://www.dornseifer-personal.de/"
"Dornseifer Personalmanagement GmbH","Jockuschstraße 2-4","Lüdenscheid","luedenscheid@dornseifer-personal.de","02351 67 56 90","http://www.dornseifer-personal.de/"
"Dornseifer Personalmanagement GmbH","Konrad-Adenauer-Straße 15","Linden","linden@dornseifer-personal.de","06403 9 79 15 10","http://www.dornseifer-personal.de/"
"Dr. Andrei Golgojan und Stephan Krieger prooftech GbR","Frühlingstr. 3","Haag a.d.Amper","candidates@prooftech.de","0171 3 04 47 77","http://www.prooftech.de"
"Edisa Adilovic Vermittlung von Arbeitskräften","Färbergasse 7","Bad Aibling","chiemgau@pflegehelden.de","08061 3 45 61 29","http://www.pflegehelden-chiemgau.de"
"Edyta M. Strecker Betreuungslotse24","Spandauer Str. 9, (Ennigloh)","Bünde","","05223 6 54 57 20","http://www.betreuung-lotse24.de"
"EH Personal GmbH","Georg-Henschel-Str. 1, (Neustädter Hafen)","Bremen","moin@ehpersonal.de","0151 75 03 55 88","http://www.ehpersonal.de"
"Einar Leichsenring Perrcon Data","Zollernstr. 38, (Pfrondorf)","Tübingen","post@perrcon.de","07071 9 69 89 46","http://www.perrcon.de"
"Elke Miersch Personal- und Bürodienstleistungen","Freienhufener Hauptstr. 20a, (Freienhufen)","Großräschen","","0172 4 70 72 98","http://arbeitsvermittlung-lausitz.de"
"Emanuel Singer Staff4you","Nußbaumstr. 10, (Erlach)","Simbach a.Inn","","0172 5 79 35 58","http://staff4you.at"
