"agency_name","address","city","email","phone_number","website"
"Freiburger Stadtbau GmbH","Am Karlsplatz 2, (Altstadt)","Freiburg im Breisgau","info@fsb-fr.de","0761 21 05-0","http://www.freiburger-stadtbau.de/"
"Gebr. Obermann Bauunternehmen GmbH","Am Finkenbach 25A, (Innenstadt)","Bielefeld","c.obermann@bauunternehmen-obermann.de","0521 32 05 96","http://www.bauunternehmen-obermann.de"
"Greiner Bau GmbH & CO. KG - ein Unternehmen der Greiner Projektbau GmbH","Herrenstraße 26, (Schuttern)","Friesenheim","info@greiner-bau.de","07821 6 15 48","http://www.greiner-bau.de"
"Heinze GmbH","Niedersachsenring 2","Schwanewede","info@heinze-bau.de","04209 25 83","http://www.heinze-bau.de"
"Kahraman Fugerbetrieb GmbH","Elsternweg 4","Delbrück","info@fuger-kahraman.de","05250 9 98 80 25","http://www.fuger-kahraman.de"
"Mundinger Wilhelm KG Bauunternehmung","Hauptstr. 95","Malterdingen","info@wilhelm-mundinger.de","07644 91 35 26","http://www.wilhelm-mundinger.de"
"Özdemir Bau GmbH","Ada-Lessing-Straße 82","Hannover","info@oezdemirbaugmbh.de","0178 8 96 01 63","http://www.oezdemirbaugmbh.de"
"Pasemann Gordon Maurer- und Betonbaumeister, Restaurator","Vor den Höfen 34","Burgdorf","info@gordon-pasemann.de","05136 8 01 54 02","http://www.gordon-pasemann.de"
"PS Service Bau & Logistik Group","Trothaer Str. 43, (Trotha)","Halle (Saale)","ps233serviceha@gmail.com","0176 21 81 09 57","https://psservicehallesaale.info/"
"PvW Baugesellschaft und Elektrotechnik mbH","Westerfeldstr. 76, (Schildesche)","Bielefeld","info@pvw-bau.de","0521 3 10 09","http://www.pvw-bau.de"
"Richter Rüdiger","Am Heckenkamp 49","Wolfenbüttel","info@richter-bauform.de","05331 90 88 77","http://www.richter-bauform.de"
"Weigold Bau GmbH","Dietersweiler Str. 56","Glatten","info@weigold-bau.de","07443 9 67 40","http://www.weigold-bau.de"
"HAT Abdichtungstechnik GmbH","Am Postmoor 4, (Burg-Grambke)","Bremen","info@hat-dicht.de","0421 64 23 78","http://www.hat-dicht.de"
"Bässler Eddie","Rainwiesen, (Neckargröningen)","Remseck","dino.di.carlo@intermenue.de","07146 4 13 55","http://www.baessler-bauunternehmen.de"
"Bässler Eddie","Weinbergweg 24, (Hochberg)","Remseck","dino.di.carlo@intermenue.de","07146 4 13 55","http://www.baessler-bauunternehmen.de"
"Bracht Bau GmbH","Emil-von-Behring-Str. 26, (Alt-Langenhagen)","Langenhagen","bracht.bau@arcor.de","0511 73 22 00","https://www.bracht-bau.de/"
"Dipl. Ing. O. Görtz Baubetreuung GmbH","Auf dem großen Damm 12, (Altkalkar)","Kalkar","info@goertz-bau.de","02824 9 75 55-0","http://www.goertz-bau.de"
"Emmerich Bauunternehmung GmbH","Auf dem Pesch 11","Eschweiler","info@emmerich-bau.de","02403 2 44 58","http://www.emmerich-bau.de"
"Jürgen Rotschies Baugeschäft","Elisabethstr. 146, (Westend)","Bremen","info@rotschies-bau.de","0421 3 96 57 09","http://www.rotschies-bau.de"
"Vetter Bausanierung GmbH","Engelsdorfer Str. 339, (Engelsdorf)","Leipzig","vebaugmbh@gmx.de","0341 6 51 62 23","http://www.vetter-bausanierung.de"
"Schmitt GmbH","Am Kärnersweg 27, (Kützberg)","Poppenhausen","ralf.schmitt@schmitt-schluesselfertigbau.de","09726 92 44","http://www.schmitt-schluesselfertigbau.de"
"Böhner Bau GmbH + Co. KG","Raiffeisenstr. 13","Grettstadt","info@boehnerbau.de","09729 92 26","http://www.boehnerbau.de"
"Kallert Bau GmbH","Hohentwielstr. 40, (Süd)","Stuttgart","info@kallert-bau.de","0711 7 65 34 83","http://www.kallert-bau.de"
"Kobaur Bauunternehmen","Weberstr. 12, (Münster)","Mickhausen","konradbaur@gmx.de","08204 9 60 92 86","http://www.bauunternehmung-kobaur.de"
"Stempfle Hoch- u. Tiefbau GmbH","Unterfeldstr. 11, (Göggingen)","Augsburg","info@stempfle-bau.de","0821 52 30 56","http://www.stempfle-bau.de"
"V&B Bauunternehmung & Gartenbau","Brühler Weg 73, (Büderich)","Meerbusch","burchartzbau@web.de","01522 7 56 79 73","https://www.burchartz-bau.de/"
"Wolfer & Goebel Bau GmbH","Albstadtweg 5, (Möhringen)","Stuttgart","info@wolfer-goebel.de","0711 25 86-0","http://www.wolfer-goebel.de"
"F und H Massivbau GmbH","Molkeweg 13, (Bernloch)","Hohenstein","info@fhmassivbau.de","07387 9 84 53 10","http://www.fhmassivbau.de"
"Das Bauteam UG (haftungsbeschränkt)","Otto-Lilienthal-Str. 28, (Innenstadt)","Dinslaken","info@das-bauteam.de","02064 39 95 50","https://www.das-bauteam.de"
"Weber-Bau GmbH","Bruckwiesenstr. 5, (Großbellhofen)","Schnaittach","info@weber-bau.de","09153 9 81 02","https://www.weber-bau.de/"
"Baufirma André Pröhl Meisterbetrieb","Dorfstr. 5A, (Wolkenburg-Kaufungen)","Limbach-Oberfrohna","andreproehl@freenet.de","037609 5 88 10","http://www.bau-mit-proehl.de"
"LATTERMANN BAU GMBH","Ockerwitzer Allee 110, (Gompitz)","Dresden","info@lattermann-bau.de","0351 4 31 31 31","http://www.lattermann-bau.de"
"Bauunternehmen BEKO-BAU","Rudolf-Diesel-Str. 30, (Nellingen)","Ostfildern","info@beko-bau.de","0711 4 70 76 33","http://www.beko-bau.de"
"Bruckschlögl Michael GmbH Bauunternehmen","Weinsfeld A 6, (Weinsfeld)","Hilpoltstein","info@bruckschloegl.de","09179 96 66-0","http://www.bruckschloegl.de"
"Schiedung Bauunternehmen GmbH & Co. KG","Farnweg 7","Braunschweig","info@schiedung-bau.de","0531 33 26 65","http://www.schiedung-bau.de"
"Klou G. Bauunternehmung","Haddenbacher Str. 146, (Nord)","Remscheid","info@klougbauunternehmung.de","02191 2 09 65 91","https://www.klougbauunternehmung.de"
"e. liebing GmbH","Am Luftschacht 4, (Ückendorf)","Gelsenkirchen","info@liebing-gmbh.de","0172 2 81 44 37","https://www.liebing-gmbh.de"
"AndersBau GmbH","Neuenweiherstr. 1 -3, (Kriegenbrunn)","Erlangen","info@andersbau.de","09131 9 76 15 77","https://www.andersbau.de"
"Andreas Stark GmbH & Co. KG","Schulze-Delitzsch-Str. 11","Aalen","info@starkbau.de","07361 9 47 90","http://www.starkbau.de/"
"AQUA CONCEPT Gesellschaft für Bauwerksinstandsetzung mbH","Budenheimer Weg 35, (Heidesheim)","Ingelheim am Rhein","info@aqua.gmbh","06132 65 72 32","https://aquaconcept-gmbh.de"
"Bau-GmbH G. Beinrott","Grettstadter Str. 16, (Unterspiesheim)","Kolitzheim","info@bau-beinrott.de","09723 43 15","https://www.bau-beinrott.de"
"Baubetrieb Ralph Bischoff","Prof.-v.-Finck-Str. 47, (Friedewald)","Moritzburg","info@baubetrieb-bischoff.de","0351 8 38 78 24","https://www.baubetrieb-bischoff.de/"
"Baugeschäft Adolf Dürr GmbH & Co.","Ulmer Str. 75, (Ost)","Stuttgart","kontakt@adolfduerr.de","0711 46 51 34","https://www.adolfduerr.de/"
"Baugeschäft Steiger GmbH","Richard-Rentsch-Str. 25A, (Görbersdorf)","Oederan","firma@baugeschaeft-steiger.de","037292 6 03 08","https://www.baugeschaeft-steiger.de/"
"Baugesellschaft Rudolf Bibl","Bramsfeld 12, (Butendorf)","Gladbeck","info@bibl-bau-gladbeck.de","02043 2 92 74","https://www.bibl-bau-gladbeck.de/"
"Bauunternehmen Fromme Karl GmbH & Co. KG","Dümmerweg 222, (Alt-Marl)","Marl","info@karl-fromme.de","02365 1 51 51","http://www.karl-fromme.de"
"Bauunternehmen Georg Ullrich","Münchgrabenstr. 4a","Lambsheim","info@baugeschaeft-ullrich.de","06233 50 66 07","http://www.baugeschaeft-ullrich.de"
"Bauunternehmen Hillermeier GmbH","Wallmersbach 60, (Wallmersbach)","Uffenheim","info@hillermeier-gmbh.de","09848 97 78 88","https://www.hillermeier-gmbh.de/"
"Bauunternehmen Sascha Azizi GmbH","Zum Allenberg 21, (Bliesmengen-Bolchen)","Mandelbachtal","info@azizi-bau.de","06804 1 69 09 97","http://www.azizi-bau.de"
"Bauunternehmen Schlicht","Stauderstr. 51, (Altenessen-Süd)","Essen","info@schlicht-bau.de","0201 8 37 98 67","http://www.schlicht-bau.de"
"Bauunternehmen Schubert","Kirchberger Str. 110B, (Culitzsch)","Wilkau-Haßlau","info@schubert-bau.com","0375 6 06 86 22","https://www.schubert-bau.com/"
"Bauunternehmen Trux e. Kfm.","Am Spitzberg 6, (Possendorf)","Bannewitz","info@bauunternehmen-trux.de","035206 2 17 79","https://www.bauunternehmen-trux.de"
"Bauunternehmung M. Blöth GmbH","Im Gewerbepark 6","Teublitz","info@bloeth.de","09471 9 09 91","https://www.bloeth.de"
"Bauunternehmung Michael Diwo GmbH","In Silven 12, (Niedaltdorf)","Rehlingen-Siersburg","info@bauunternehmung-diwo.de","06833 89 47 29","http://www.bauunternehmung-diwo.de"
"Bauunternehmung Rennert GmbH","Lange Str. 59-61, (Bad Wilhelmshöhe)","Kassel","info@rennert-kassel.de","0561 3 16 79 70","http://www.rennert-kassel.de"
"Beck-Bau GmbH","Austr. 2, (Altkrautheim)","Krautheim","info@beck-bau.de","06294 42 74 40","https://www.beck-bau.de/"
"Becker Erwin GmbH","Am Bahndamm 1, (Beurig)","Saarburg","info@becker-saarburg.de","06581 91 15 10","http://www.becker-saarburg.de"
"Bernd Schneider Bau GmbH","Benzstr. 7, (Oeffingen)","Fellbach","info@schneiderbauoeffingen.de","0711 51 12 21","https://massiv-schwaebisch.de/"
"Berthold Kuhnle Bauunternehmung GmbH & Co. KG","Mühlweg 28, (Beinstein)","Waiblingen","bau@berthold-kuhnle.de","07151 9 33 90","https://www.berthold-kuhnle.de/"
"Betz Bau HT GmbH","Vorderer Spitzenberg 1","Feuchtwangen","info@betzbau.de","09852 90 88 35","https://www.betzbau.de"
"Betz GmbH","Gartenstr. 27","Ehingen","betz-gmbh@gmx.de","07391 7 11 96","http://www.betzgmbh.de"
"Bezi-Bau GmbH","Emser Str. 328, (Horchheim)","Koblenz","info@bezi-bau.de","0261 1 33 58 92","http://www.bezi-bau.de"
"Bickhardt Bau SE","Gewerbepark 2","Dipperz","info@bickhardt-bau.de","06657 54 04 80","http://www.bickhardt-bau.de"
"Bickhardt Bau SE","Industriestr. 9","Kirchheim","info@bickhardt-bau.de","06625 8 80","http://www.bickhardt-bau.de"
"Bürkel Bauunternehmung","Frankendorf 2, (Frankendorf)","Weihenzell","buerkel-bau@t-online.de","09802 2 65","https://buerkel-bau.de/"
"Butsch Bau Bauunternehmen","Weiherstr. 31, (Rietenau)","Aspach","info@butsch-bau.de","07191 2 07 12","http://www.butsch-bau.de/"
"de Santis Mario Bauunternehmen","Frauenstr. 42, (Lerchenbuckel)","Reutlingen","mario.desantis@t-online.de","07121 21 08 94","http://www.desantis-baut.de/"
"DHK-Bau GmbH & Co. KG","Hasenlohe 9","Neustadt","dhk-bau@gmx.de","09161 8 72 66 02","https://www.dhk-bau.de"
"Eiser Bau GmbH | Bauunternehmen","Abendbergweg 13","Grafenwiesen","info@eiser-bau.de","09941 9 08 53 38","https://www.eiser-bau.de"
"Frank Dressel Bauunternehmen GmbH","Kreuzwehrstr. 15","Coburg","frank-dressel-gmbh@gmx.de","09561 32 98 07","https://www.dressel-bau-coburg.de"
"Froschauer Bau GmbH Georg Froschauer","Wimpersinger Str. 12, (Steinhaus)","Landau","info@froschauer-bau.de","09951 86 91","https://www.froschauer-bau.de"
"FUCHS Bau Süd GmbH","Wegscheid 1a, (Wegscheid)","Berching","info.bau@fuchs-soehne.de","08462 2 00 10","https://fuchs-bauen.de/"
"Göpfert & Schömig Bauunternehmung GmbH","Berggasse 10","Rimpar","info@goepfert-schoemig.de","09365 21 79","https://sellwerk.de/firmenprofil/goepfert-und-schoemig-bauunternehmung-gmbh"
"Hahn Theo GmbH & Co.KG","Schmidthof 2, (Eckarts)","Zeitlofs","info@hahn-bauunternehmen.de","09746 13 11","https://www.hahn-bauunternehmen.de/"
"Hans Eisen GmbH Bau-Eisen","Am Pfarrbuck 5, (Hohentrüdingen)","Heidenheim","info@bau-eisen.de","09833 6 19","https://www.bau-eisen.de"
"Hans Seidenschwand Bauunternehmen","Simon-Wittmann-Str. 13, (Mühlhausen)","Neustadt","info@seidenschwand.com","09444 9 78 10",""
"HB Bauservice Hasim Berisha","Leipziger Str. 12, (Asberg)","Moers","hbbauservice@t-online.de","0157 75 81 97 75","http://www.hbbauservice.de"
"HELSTI Massivhaus & Immobilien GmbH","Werner Str. 32, (Stockum)","Werne","info@helsti.de","02389 95 03-0","https://helsti.de/"
"HF Baugeschäft GmbH","Pfungstädter Str. 35, (Eberstadt)","Darmstadt","mail@hf-baugeschaeft.de","06151 8 60 28 98","http://www.hf-baugeschaeft.de"
"Horst Schrödl GmbH&Co.KG Bauunternehmung","Schleifmühlstr. 25","Diespeck","info@schroedl-bau.de","09161 26 46","http://www.schroedl-bau.de"
"Inoue & Fuchs GmbH","Alfredstr. 82, (Ickern)","Castrop-Rauxel","info@inoue-fuchs-bau.de","02305 44 13 15","http://www.inoue-fuchs-bau.de"
"Jäger Bau GmbH","Herrnthann 9A, (Herrnthann)","Rettenbach","jaeger-bau-gmbh@web.de","09966 9 02 00 52","http://www.jaeger-bau.info/"
"Josef Schöner GmbH & Co. KG Bauunternehmen","Bahnhofstr. 6","Wiedergeltingen","info@schoener-bauen.com","08241 9 68 40","https://schoener-bauen.com"
"Karl Zahnleiter Hoch- und Tiefbau GmbH","Heinestr. 10","Kleinwallstadt","buero@zahnleiter.com","06022 6 58 00","https://www.zahnleiter.com"
"Koch GmbH Bauunternehmung","Ehrenberger Str. 37, (Langerfeld)","Wuppertal","info@koch-gmbh-bau.de","0202 6 07 02 91","http://www.koch-gmbh-bau.de"
"Kubitza Bau GmbH","Knappenweg 43B, (Nordlünen)","Lünen","info@kubitzabau.de","02306 96 58 20","http://www.kubitzabau.de"
"Landwehrs Bau GmbH","Heidecker Weg 30 A, (Saalhoff)","Kamp-Lintfort","info@landwehrs-bau.de","02843 90 70 80","http://www.landwehrs-bauunternehmung.de"
"Mackeldey Bau GmbH","Am Farrnbach 9","Cadolzburg","info@mackeldey-bau.de","09103 7 90 78 98","https://www.mackeldey-bau.de"
"Matthias Thelen GmbH","Feldweg 1, (Tönisberg)","Kempen","thelen@thelen-bau.de","02845 83 31","https://www.thelenbau.de"
"Rost Massivbau GmbH","Würzburger Str. 592, (Burgfarrnbach)","Fürth","info@rost-massivbau.de","0911 32 24 43 35","https://www.rost-massivbau.de"
"Sattler Bau- und Handels GmbH","Am Sandberg 1, (Friedewald)","Moritzburg","info@bau-sattler.de","0351 8 38 75 02","https://www.bau-sattler.de/"
"Schuster und Wartha GmbH","Oberer Röthelweg 41","Schwaig","info@schuster-wartha.de","0911 50 56 61","http://www.schuster-wartha.de/"
"Sturm Tiefbau GmbH","Bayerwaldstr. 32 A","Bernhardswald","info@tiefbau-sturm.de","09407 95 95 82","https://www.tiefbau-sturm.de/"
"Willi Räder GmbH&Co. KG Kranverleih Schwertransporte Tiefbau Abbruch und Außenanlagen","Raiffeisenstr. 4, (Sylbach)","Haßfurt","u.wolf@raeder-tiefbau.de","09521 50 98","http://www.raeder-tiefbau.de"
"Manfred Frank Bautenschutz","Halfmannstr. 10","Dortmund","info@abdichtung-frank.de","0231 51 20 80","http://www.abdichtung-frank.de"
"HI BAU GmbH","Meiereiweg 27, (Graupa)","Pirna","post@hibau.de","03501 54 85 13","http://www.hibau.de"
"Trautner Bau GmbH & Co. KG","Pottensteiner Str. 8, (Glocke)","Bayreuth","info@trautner-bau.de","0921 7 59 43-0","http://www.trautner-bau.de"
"Rosenberger","Repelener Str. 99, (Hülsdonk)","Moers","rosenberger-bau@web.de","02841 2 65 02",""
"Bauunternehmung Schulte GmbH & Co. KG","Grüntaler Str. 20, (Wehringhausen)","Hagen","info@schulte-bau.net","02331 90 28 11","https://www.schulte-bau.net"
"Elter Marco Bauunternehmen","Rosenstr. 1, (Volkersbrunn)","Leidersbach","marcoelter@gmx.de","06092 54 02",""
"Fetzer Bauunternehmen GmbH","Bahnhofstr. 81","Dombühl","info@fetzer-bau.com","09868 3 23","http://www.fetzer-bau.com"
"Löhlein & Sohn GmbH","Friesen 40, (Friesen)","Kronach","info@loehlein-bau.de","09261 31 24","https://www.löhlein-bau.de"
"Jürgensen Kai Garten- und Teichbau","Klein Sommerbeck 2, (Klein Sommerbeck)","Dahlenburg","info@galabau-juergensen.de","05851 9 77 89 95","http://www.galabau-juergensen.de"
"Bauunternehmen Ganzinger W. GmbH","Dorfstr. 5, (Heidenfeld)","Röthlein","info@ganzinger-bau.de","09723 13 58","http://www.ganzinger-bau.de"
"Baudenkmalpflege Prenzlau GmbH & Co. KG","Franz-Wienholz-Str. 21a","Prenzlau","bdp@baudenkmalpflege-prenzlau.de","03984 7 14 91","http://www.baudenkmalpflege-prenzlau.de"
"Bischof Bau GmbH","Wuhlestr. 1","Bernau bei Berlin","bau@bischof-massivhaus.de","03338 76 10 77","http://www.bischof-massivhaus.de"
"MIWE Massivhaus","Friedrich-Engels-Str. 1b","Fürstenwalde/Spree","info@miwe-massivhaus.de","03361 7 39 64 20","http://www.miwe-massivhaus.de"
"Scharff Ewald Baugsellschaft mbH & Co. KG","Pferdsweide 33, (Hülsdonk)","Moers","info@scharff.nrw","02841 13 28","http://www.scharff.nrw"
"Bayerische Asphalt und Umbauten Bau GmbH","Freiligrathstr. 10-12, (Mögeldorf)","Nürnberg","info@bau-gmbh.eu","0911 31 58 66","http://www.bau-gmbh.eu"
"Lorenz Bau GmbH","Allmannsdorf 7","Miltach","office@lorenz-bau.de","09944 30 40-0","http://www.lorenz-bau.de"
"Nitsche Bauunternehmung GmbH","Am Gewerbepark 12, (Obermuschütz)","Diera-Zehren","kontakt@nitsche-bau.de","035247 52 10","http://www.nitsche-bau.de"
"Helmus & Geurtz Bau GmbH","Hubert-Houben-Str. 22","Goch","helmus-geurtz@t-online.de","02823 8 63 53","http://www.helmus-geurtz.de"
"Göbel Hochbau GmbH","Austr. 123","Rimpar","info@firmengruppe-goebel.de","0931 3 55 21-0","http://www.firmengruppe-goebel.de"
"IFD Berger GmbH, Bausanierungen","Zum Lindenhof 16B, (Pleißa)","Limbach-Oberfrohna","info@bausanierung-berger.de","03722 8 90 67 30","http://www.bausanierung-berger.de"
"Die Bauwerker UG","Herrmann-Zschoche-Str. 9d","Großenhain","info@diebauwerkerug.de","03522 50 48 37","http://diebauwerkerug.de"
"AKD-BAU GmbH","Mindener Str. 82","Herford","info@akd-bau.de","05221 2 80 20","http://www.akd-bau.de"
"Baugeschäft Adolf Schoppe GmbH","Am Südbahnhof 11, (Südstadt)","Hannover","adolf.schoppe@t-online.de","0511 88 17 97","http://www.bausanierung-schoppe.de"
"Bauunternehmen Uwe F. Dittrich","Muldentalstr. 100, (Liebertwolkwitz)","Leipzig","info@bauunternehmen-dittrich-leipzig.de","034297 4 32 36","http://www.bauunternehmen-dittrich-leipzig.de"
"Bauunternehmung Funken GmbH & Co. KG","Süsterfeldstr. 28","Aachen","info@funken-bau.de","0241 15 55 15","http://www.funken-bau.de"
"Bauunternehmung Heinen GmbH & Co. KG","Zeithstr. 89, (Seelscheid)","Neunkirchen-Seelscheid","info@bauunternehmung-heinen.de","02247 97 15 26","http://www.bauunternehmung-heinen.de"
"Bauunternehmung Michael Stoff GmbH","Im Flachsland 24","Hellenthal","info@stoff-bauunternehmung.de","02482 13 51","http://www.stoff-bauunternehmung.de"
"Bonath Bauunternehmung GmbH","Rankach 15, (Walke)","Oberwolfach","info@bonath-bau.de","07834 92 19","http://www.bonath-bau.de"
"BSB Franken GmbH","Driescher Str. 36","Neunkirchen-Seelscheid","info@bsb-franken.de","02247 9 69 78 09","http://www.bsb-franken.de"
"DS BAU GmbH","Kronenweg 9a","Wesseling","info@dsbau.net","02232 1 52 77 56","http://www.dsbau.net"
"EIGNER Bauunternehmung GmbH","Reutheweg 21","Nördlingen","info@eigner-bau.com","09081 80 96-0","http://www.eigner-bau.com"
"Franz Schnepf Bauunternehmung","Pflostweg 6, (Oos)","Baden-Baden","info@schnepf-bauunternehmung.de","07221 50 46 53","http://www.schnepfbauunternehmung.de"
"FreBa Bauunternehmen GmbH","Teichweg 5","Nenndorf","freba@ewetel.net","04975 5 13","http://www.freba-bau.de"
"HANSEN BAU GmbH","Feldchen 8a","Aachen","info@hansenbau-gmbh.de","0241 44 52 18 92","http://www.hansenbau-ac.de/"
"HARTMANN BAU GmbH","Industriegebiet 11, (Natzungen)","Borgentreich","info@hartmann-bau.de","05645 7 82 00","http://www.hartmann-bau.de"
"Haßelmann Baugeschäft GmbH","Friedrich-Engels-Str. 5, (Habenhausen)","Bremen","info@hasselmann-bau.de","0421 83 19 55","http://www.hasselmann-bau.de"
"Heger Bauunternehmen GmbH & Co.KG","Moorstr. 5, (Kirchhorst)","Isernhagen","info@heger-bauunternehmen.de","05136 36 00","http://www.heger-bauunternehmen.de"
"Holder Sven Estriche Bauunternehmung","Draisstr. 3, (Wilferdingen)","Remchingen","info@holder-bauunternehmung.de","07232 37 80-0","http://www.holder-bauunternehmung.de"
"Kappel GmbH","Otto-Hahn-Str. 50, (Roxel)","Münster","buero@kappel-bau.de","02534 64 30 00","http://www.kappel-bau.de"
"Kellner-Bau Michael Kellner Baugesellschaft mbH","Völgerstr. 6, (Wülfel)","Hannover","info@kellnerbau.de","0511 83 12 89","http://www.kellnerbau.de"
"KFZ-Werkstatt Michael Gärtner GmbH","Untere Talstraße 1","Eberbach","info@michaelgaertner.de","06271 51 37","http://www.michaelgaertner.de"
"Kienemann Bau- und Beteiligungsgesellschaft mbH","Pillmannstr. 17, (Veltenhof)","Braunschweig","info@kienemann-bau.de","0531 21 08 50","http://www.kienemann-bau.de"
"Koch Bauunternehmung GmbH","Alte Str. 1","Merzhausen","info@koch-baugmbh.de","0761 21 44 00 50","http://www.koch-baugmbh.de"
"Konrad Schweikert GmbH & Co. KG","Murgstr. 7","Bruchsal","info@konrad-schweikert.de","07251 9 72 90","http://www.konrad-schweikert.de"
"Kühn-Bauhandwerk Mathias Kühn","Hasenwinkel 3, (Schwoitsch)","Kabelsketal","info@kuehn-bauhandwerk.de","034605 2 16 00","http://www.kuehn-bauhandwerk.de"
"Lück Bau - Baugeschäft Ulrich Lück","Gröpelinger Heerstr. 341","Bremen","lueck-bau@t-online.de","0421 61 29 56","http://www.lueck-bau.de"
"Lürßen Bau GmbH, Lürßen Bau GmbH","Oberneulander Landstraße 15","Bremen","info@luerssenbau-gmbh.de","0421 24 40 57 50","http://www.luerssenbau-gmbh.de"
