"agency_name","address","city","email","phone_number","website"
"Heckmann Bauplus GmbH","Römerstr. 113, (Bockum-Hövel)","Hamm","","02381 3 05 45 70","http://www.bauplus-heckmann.de"
"Kaßburg Dach - Bau GmbH","Feldtmannstr. 170, (Weißensee)","Berlin","info@kassburg-bau.de","0163 2 79 13 06","https://www.kassburg-bau.de"
"Lofi-Bau GmbH","Am Lemmchen 27, (Mombach)","Mainz","","06131 97 09 00","http://www.lofibau.de"
"RALO Umbau & Renovierung","Hordenbachstr. 91, (Ronsdorf)","Wuppertal","info@lobinsky.de","0171 7 91 71 32","https://www.lobinsky.de/"
"Rank Bauunternehmen GmbH","Max-Planck-Str. 5","Kitzingen","info@rankbau.de","09321 9 38 40","https://www.rankbau.de"
"Sperling Bau GmbH","Wendenstr. 4","Frankenwinheim","info@sperling-bau.com","09382 9 74 10","https://www.sperling-bau.de"
"Bauservice Paul","Lohrheidestr. 58, (Wattenscheid)","Bochum","","02327 94 78 16","http://www.paul-bauservice.de"
"Havel Bausatzhaus GmbH YTONG Bausatzhauspartner","Dr.-Salvador-Allende-Str. 13","Zehdenick","","03307 30 28 11","http://www.ytong-bausatzhaus.de/havel"
"Adolf Bach Bau GmbH Hoch-, Tief- u. Stahlbetonbau","Babbergerstr. 2","Karlsruhe","","0721 91 21 20","http://www.bach-bau-gmbh.de"
"AV. Kreativ Bau GmbH Bauunternehmen","Im Hafnersgrund 11","Walzbachtal","","07203 92 40 38","http://www.avkreativbau.de"
"Bauunternehmen F. Gerber GmbH & Co. KG Hoch-, Tief- & Straßenbau","Markgrafenstr. 111","Denzlingen","","07666 9 44 79-0","http://www.gerber-bau.de"
"Bauunternehmen Kilic","Adalbert-Stifter-Str. 3, (Gellershagen)","Bielefeld","","0521 9 88 68 14","http://www.bauunternehmen-kilic.de"
"Bauunternehmung Kellner GmbH","Peiner Str. 33, (Rethen)","Laatzen","","05102 9 36 80","http://www.kellner-laatzen.com"
"Brigsinsky Bauunternehmen seit 1965","Langer Heinrich 20, (Leipziger Str.)","Magdeburg","","0391 6 20 17 70","http://www.brigsinsky.de"
"EAZ BAU Maurerbetrieb Inh. Arton Zeneli","Rodeweg 20, (Grone)","Göttingen","","0172 1 62 39 51","http://eazbau-maurerbetrieb.de"
"Ernst Späth Bau GmbH","Ersteiner Str. 46","Endingen","","07642 9 29 46-0","http://www.ernst-spaeth-bau.de"
"Freiburger Stadtbau GmbH","Am Karlsplatz 2, (Altstadt)","Freiburg im Breisgau","","0761 21 05-0","http://www.freiburger-stadtbau.de/"
"Gabriels Fugerbetrieb","Westfalenweg 13, (Innenstadt)","Gütersloh","","0179 4 67 18 89","https://www.gabriels-fugerbetrieb.de/"
"Gebr. Obermann Bauunternehmen GmbH","Am Finkenbach 25A, (Innenstadt)","Bielefeld","","0521 32 05 96","http://www.bauunternehmen-obermann.de"
"Greiner Bau GmbH & CO. KG - ein Unternehmen der Greiner Projektbau GmbH","Herrenstraße 26, (Schuttern)","Friesenheim","","07821 6 15 48","http://www.greiner-bau.de"
"Heinze GmbH","Niedersachsenring 2","Schwanewede","","04209 25 83","http://www.heinze-bau.de"
"Josef Moser Straßenbau GmbH & Co. KG","Belremstr. 76, (Dillweißenstein)","Pforzheim","","07231 7 68 94 15","http://www.moser-strassenbau.de"
"Kahraman Fugerbetrieb GmbH","Elsternweg 4","Delbrück","","05250 9 98 80 25","http://www.fuger-kahraman.de"
"M & B Estrich 24 GmbH","Zum Rittergut 27, (Zöberitz)","Landsberg","","0157 34 48 01 55","https://sites.google.com/view/mbestrich24gmbh/startseite"
"Mundinger Wilhelm KG Bauunternehmung","Hauptstr. 95","Malterdingen","","07644 91 35 26","http://www.wilhelm-mundinger.de"
"Özdemir Bau GmbH","Ada-Lessing-Straße 82","Hannover","","0178 8 96 01 63","http://www.oezdemirbaugmbh.de"
"Pätzold Bauunternehmen GmbH","Dörntener Str. 29, (Baßgeige)","Goslar","","05321 37 36-0","http://www.paetzold-bauunternehmen.de"
"Pasemann Gordon Maurer- und Betonbaumeister, Restaurator","Vor den Höfen 34","Burgdorf","","05136 8 01 54 02","http://www.gordon-pasemann.de"
"PS Service Bau & Logistik Group","Trothaer Str. 43, (Trotha)","Halle (Saale)","","0176 21 81 09 57","https://psservicehallesaale.info/"
"PvW Baugesellschaft und Elektrotechnik mbH","Westerfeldstr. 76, (Schildesche)","Bielefeld","","0521 3 10 09","http://www.pvw-bau.de"
"Richter Rüdiger","Am Heckenkamp 49","Wolfenbüttel","","05331 90 88 77","http://www.richter-bauform.de"
"Weigold Bau GmbH","Dietersweiler Str. 56","Glatten","","07443 9 67 40","http://www.weigold-bau.de"
"Weinz & Walter UG","Im Winkel 22","Calberlah","","05374 49 14",""
"Hubert Nabbe GmbH","Hünenburg 16, (Hiltrup)","Münster","","02501 27 90-0","http://www.nabbe.de"
"HAT Abdichtungstechnik GmbH","Am Postmoor 4, (Burg-Grambke)","Bremen","","0421 64 23 78","http://www.hat-dicht.de"
"Vetter Stasch Unternehmen Bau GmbH","Am Dobben 128, (Fesenfeld)","Bremen","","0421 3 80 38 58","http://www.unternehmen-bau.de"
"Bässler Eddie","Rainwiesen, (Neckargröningen)","Remseck","","07146 4 13 55","http://www.baessler-bauunternehmen.de"
"Bässler Eddie","Weinbergweg 24, (Hochberg)","Remseck","","07146 4 13 55","http://www.baessler-bauunternehmen.de"
"Pfeil Bauunternehmen GmbH & Co.KG","Schloßstr. 44, (Waldenweiler)","Althütte","","07183 3 07 79-0","http://www.pfeilbau.de"
"Bracht Bau GmbH","Emil-von-Behring-Str. 26, (Alt-Langenhagen)","Langenhagen","","0511 73 22 00","https://www.bracht-bau.de/"
"Dipl. Ing. O. Görtz Baubetreuung GmbH","Auf dem großen Damm 12, (Altkalkar)","Kalkar","info@goertz-bau.de","02824 9 75 55-0","http://www.goertz-bau.de"
"Emmerich Bauunternehmung GmbH","Auf dem Pesch 11","Eschweiler","","02403 2 44 58","http://www.emmerich-bau.de"
"Jürgen Rotschies Baugeschäft","Elisabethstr. 146, (Westend)","Bremen","","0421 3 96 57 09","http://www.rotschies-bau.de"
"Thoma Baugesellschaft","Sonnenhang 8","Bergheim","","02271 6 79 70","http://www.thoma-bau.de"
"Vetter Bausanierung GmbH","Engelsdorfer Str. 339, (Engelsdorf)","Leipzig","","0341 6 51 62 23","http://www.vetter-bausanierung.de"
"Schmitt GmbH","Am Kärnersweg 27, (Kützberg)","Poppenhausen","ralf.schmitt@schmitt-schluesselfertigbau.de","09726 92 44","http://www.schmitt-schluesselfertigbau.de"
"Böhner Bau GmbH + Co. KG","Raiffeisenstr. 13","Grettstadt","info@boehnerbau.de","09729 92 26","http://www.boehnerbau.de"
"Hermann Fuchs Bauunternehmung GmbH","Mühlgraben 46","Ellwangen","","07961 9 05 30","http://www.hermann-fuchs-bau.de"
"Kallert Bau GmbH","Hohentwielstr. 40, (Süd)","Stuttgart","","0711 7 65 34 83","http://www.kallert-bau.de"
"Kobaur Bauunternehmen","Weberstr. 12, (Münster)","Mickhausen","","08204 9 60 92 86","http://www.bauunternehmung-kobaur.de"
"Stempfle Hoch- u. Tiefbau GmbH","Unterfeldstr. 11, (Göggingen)","Augsburg","","0821 52 30 56","http://www.stempfle-bau.de"
"V&B Bauunternehmung & Gartenbau","Brühler Weg 73, (Büderich)","Meerbusch","burchartzbau@web.de","01522 7 56 79 73","https://www.burchartz-bau.de/"
"Wolfer & Goebel Bau GmbH","Albstadtweg 5, (Möhringen)","Stuttgart","","0711 25 86-0","http://www.wolfer-goebel.de"
"Alexander Dehmel","Grefstr. 60, (Weilimdorf)","Stuttgart","","0711 21 72 93 34","http://www.baugeschaeft-dehmel.de"
"Andreas Groß Garten- und Landschaftsbau | Gartenbau | Heilbronn","Nordstr. 8, (Happenbach)","Abstatt","","07062 6 75 89 70","https://www.gross-galabau.de"
"F und H Massivbau GmbH","Molkeweg 13, (Bernloch)","Hohenstein","","07387 9 84 53 10","http://www.fhmassivbau.de"
"Jakob Bau & Fassade GmbH","Robert-Bosch-Str. 3/1","Wannweil","","07121 9 29 19 14",""
"Das Bauteam UG (haftungsbeschränkt)","Otto-Lilienthal-Str. 28, (Innenstadt)","Dinslaken","info@das-bauteam.de","02064 39 95 50","https://www.das-bauteam.de"
"Weber-Bau GmbH","Bruckwiesenstr. 5, (Großbellhofen)","Schnaittach","info@weber-bau.de","09153 9 81 02","https://www.weber-bau.de/"
"Baufirma André Pröhl Meisterbetrieb","Dorfstr. 5A, (Wolkenburg-Kaufungen)","Limbach-Oberfrohna","","037609 5 88 10","http://www.bau-mit-proehl.de"
"LATTERMANN BAU GMBH","Ockerwitzer Allee 110, (Gompitz)","Dresden","info@lattermann-bau.de","0351 4 31 31 31","http://www.lattermann-bau.de"
"Bauunternehmen BEKO-BAU","Rudolf-Diesel-Str. 30, (Nellingen)","Ostfildern","","0711 4 70 76 33","http://www.beko-bau.de"
"Bauunternehmen Kugelmann Johannes","Eschbach 4","Kutzenhausen","","08238 22 45","http://www.bau-mit-kugelmann.de"
"Bruckschlögl Michael GmbH Bauunternehmen","Weinsfeld A 6, (Weinsfeld)","Hilpoltstein","info@bruckschloegl.de","09179 96 66-0","http://www.bruckschloegl.de"
"Fritz Gauer GmbH & Co.KG","Austr. 12","Öhringen","","07941 9 12 70","http://www.gauer-bau.de"
"Haas GmbH Bauunternehmen","Brambach 43, (Heiligenbronn)","Schramberg","","07422 83 38",""
"Schiedung Bauunternehmen GmbH & Co. KG","Farnweg 7","Braunschweig","","0531 33 26 65","http://www.schiedung-bau.de"
"Klou G. Bauunternehmung","Haddenbacher Str. 146, (Nord)","Remscheid","info@klougbauunternehmung.de","02191 2 09 65 91","https://www.klougbauunternehmung.de"
"e. liebing GmbH","Am Luftschacht 4, (Ückendorf)","Gelsenkirchen","","0172 2 81 44 37","https://www.liebing-gmbh.de"
"AndersBau GmbH","Neuenweiherstr. 1 -3, (Kriegenbrunn)","Erlangen","info@andersbau.de","09131 9 76 15 77","https://www.andersbau.de"
"Andreas Stark GmbH & Co. KG","Schulze-Delitzsch-Str. 11","Aalen","","07361 9 47 90","http://www.starkbau.de/"
"AQUA CONCEPT Gesellschaft für Bauwerksinstandsetzung mbH","Budenheimer Weg 35, (Heidesheim)","Ingelheim am Rhein","","06132 65 72 32","https://aquaconcept-gmbh.de"
"Banzhaf Bau GmbH","Ravensteiner Weg 1, (Steinenkirch)","Böhmenkirch","","07332 53 35","https://www.banzhaf-bau.de/"
"Bau-GmbH G. Beinrott","Grettstadter Str. 16, (Unterspiesheim)","Kolitzheim","info@bau-beinrott.de","09723 43 15","https://www.bau-beinrott.de"
"Bauausführung DITTMANN Bau-GmbH","Am Bahnhof 1","Löwenberger Land","","033051 9 01 11","https://www.dittmann-bau.de/"
"Baubetrieb Ralph Bischoff","Prof.-v.-Finck-Str. 47, (Friedewald)","Moritzburg","","0351 8 38 78 24","https://www.baubetrieb-bischoff.de/"
"Baugeschäft Adolf Dürr GmbH & Co.","Ulmer Str. 75, (Ost)","Stuttgart","","0711 46 51 34","https://www.adolfduerr.de/"
"Baugeschäft Steiger GmbH","Richard-Rentsch-Str. 25A, (Görbersdorf)","Oederan","","037292 6 03 08","https://www.baugeschaeft-steiger.de/"
"Baugesellschaft Rudolf Bibl","Bramsfeld 12, (Butendorf)","Gladbeck","","02043 2 92 74","https://www.bibl-bau-gladbeck.de/"
"Bauunternehmen Butsch GmbH","Gutenbergstr. 9, (Döffingen)","Grafenau","","07033 4 36 37","http://www.bauunternehmen-butsch.de"
"Bauunternehmen Fromme Karl GmbH & Co. KG","Dümmerweg 222, (Alt-Marl)","Marl","","02365 1 51 51","http://www.karl-fromme.de"
"Bauunternehmen Georg Ullrich","Münchgrabenstr. 4a","Lambsheim","","06233 50 66 07","http://www.baugeschaeft-ullrich.de"
"Bauunternehmen Hillermeier GmbH","Wallmersbach 60, (Wallmersbach)","Uffenheim","info@hillermeier-gmbh.de","09848 97 78 88","https://www.hillermeier-gmbh.de/"
"Bauunternehmen Sascha Azizi GmbH","Zum Allenberg 21, (Bliesmengen-Bolchen)","Mandelbachtal","","06804 1 69 09 97","http://www.azizi-bau.de"
"Bauunternehmen Schlicht","Stauderstr. 51, (Altenessen-Süd)","Essen","","0201 8 37 98 67","http://www.schlicht-bau.de"
"Bauunternehmen Schubert","Kirchberger Str. 110B, (Culitzsch)","Wilkau-Haßlau","info@schubert-bau.com","0375 6 06 86 22","https://www.schubert-bau.com/"
"Bauunternehmen Sebastian Helm","Am Röthelbach 14, (Saladorf)","Hausen","","0160 8 06 53 12","https://Helmbauunternehmen.de"
"Bauunternehmen Trux e. Kfm.","Am Spitzberg 6, (Possendorf)","Bannewitz","info@bauunternehmen-trux.de","035206 2 17 79","https://www.bauunternehmen-trux.de"
"Bauunternehmung Jürgen Schulz e.K.","Ringstr. 3","Rengsdorf","","02634 92 13 73",""
"Bauunternehmung M. Blöth GmbH","Im Gewerbepark 6","Teublitz","info@bloeth.de","09471 9 09 91","https://www.bloeth.de"
"Bauunternehmung Michael Diwo GmbH","In Silven 12, (Niedaltdorf)","Rehlingen-Siersburg","","06833 89 47 29","http://www.bauunternehmung-diwo.de"
"Bauunternehmung Rennert GmbH","Lange Str. 59-61, (Bad Wilhelmshöhe)","Kassel","","0561 3 16 79 70","http://www.rennert-kassel.de"
"Bauunternehmung Walter Schmidt GmbH","Marbacher Str. 46, (Beihingen)","Freiberg","","07141 7 25 40","http://www.walter-schmidt-bau.de"
"Beck-Bau GmbH","Austr. 2, (Altkrautheim)","Krautheim","","06294 42 74 40","https://www.beck-bau.de/"
"Becker Erwin GmbH","Am Bahndamm 1, (Beurig)","Saarburg","","06581 91 15 10","http://www.becker-saarburg.de"
"Benno Müller Baugeschäft","St.-Georg-Str. 13, (Reichenbach)","Westhausen","","07363 51 84",""
"Bernd Schneider Bau GmbH","Benzstr. 7, (Oeffingen)","Fellbach","","0711 51 12 21","https://massiv-schwaebisch.de/"
"Berthold Kuhnle Bauunternehmung GmbH & Co. KG","Mühlweg 28, (Beinstein)","Waiblingen","","07151 9 33 90","https://www.berthold-kuhnle.de/"
"Betz Bau HT GmbH","Vorderer Spitzenberg 1","Feuchtwangen","info@betzbau.de","09852 90 88 35","https://www.betzbau.de"
"Betz GmbH","Gartenstr. 27","Ehingen","","07391 7 11 96","http://www.betzgmbh.de"
"Bezi-Bau GmbH","Emser Str. 328, (Horchheim)","Koblenz","","0261 1 33 58 92","http://www.bezi-bau.de"
"Bickhardt Bau SE","Gewerbepark 2","Dipperz","","06657 54 04 80","http://www.bickhardt-bau.de"
"Bickhardt Bau SE","Industriestr. 9","Kirchheim","","06625 8 80","http://www.bickhardt-bau.de"
"Bürkel Bauunternehmung","Frankendorf 2, (Frankendorf)","Weihenzell","buerkel-bau@t-online.de","09802 2 65","https://buerkel-bau.de/"
"Butsch Bau Bauunternehmen","Weiherstr. 31, (Rietenau)","Aspach","","07191 2 07 12","http://www.butsch-bau.de/"
"C & V Abbruch und Umbau GmbH","An der Schwarzbachmühle 83, (Schwanheim)","Frankfurt am Main","","069 38 01 33 58",""
"de Santis Mario Bauunternehmen","Frauenstr. 42, (Lerchenbuckel)","Reutlingen","","07121 21 08 94","http://www.desantis-baut.de/"
"DHK-Bau GmbH & Co. KG","Hasenlohe 9","Neustadt","dhk-bau@gmx.de","09161 8 72 66 02","https://www.dhk-bau.de"
"Edgar Speck","Kapellenweg 1, (Gallmannsweil)","Mühlingen","","07775 93 89 05",""
"Eiser Bau GmbH | Bauunternehmen","Abendbergweg 13","Grafenwiesen","","09941 9 08 53 38","https://www.eiser-bau.de"
"Frank Dressel Bauunternehmen GmbH","Kreuzwehrstr. 15","Coburg","frank-dressel-gmbh@gmx.de","09561 32 98 07","https://www.dressel-bau-coburg.de"
"Frank Hollbauer Service rund um's Haus","Heinrichsorter Str. 4, (Neuschönburg)","Mülsen","","037204 8 39 48","http://www.baufirma-hollbauer.de/"
"Franz Lehnen GmbH & Co. KG Tief- u. Straßenbau","Bahnhofstr. 39","Sehlem","","06508 9 14 00","http://www.lehnen-gruppe.de"
"Froschauer Bau GmbH Georg Froschauer","Wimpersinger Str. 12, (Steinhaus)","Landau","","09951 86 91","https://www.froschauer-bau.de"
"FUCHS Bau Süd GmbH","Wegscheid 1a, (Wegscheid)","Berching","info.bau@fuchs-soehne.de","08462 2 00 10","https://fuchs-bauen.de/"
"Gebr. Hölscher Bauunternehmung GmbH","Theodor-Heuss-Str. 102, (Neumühl)","Duisburg","","0203 9 94 84-0","http://www.hoelscher-bau.de"
"Gerharz GmbH","Industriestr. 19","Bad Kreuznach","","0671 88 96 60","http://www.gerharz-bau.de"
"Göpfert & Schömig Bauunternehmung GmbH","Berggasse 10","Rimpar","info@goepfert-schoemig.de","09365 21 79","https://sellwerk.de/firmenprofil/goepfert-und-schoemig-bauunternehmung-gmbh"
"Hahn Theo GmbH & Co.KG","Schmidthof 2, (Eckarts)","Zeitlofs","info@hahn-bauunternehmen.de","09746 13 11","https://www.hahn-bauunternehmen.de/"
"Hans Eisen GmbH Bau-Eisen","Am Pfarrbuck 5, (Hohentrüdingen)","Heidenheim","info@bau-eisen.de","09833 6 19","https://www.bau-eisen.de"
"Hans Seidenschwand Bauunternehmen","Simon-Wittmann-Str. 13, (Mühlhausen)","Neustadt","info@seidenschwand.com","09444 9 78 10",""
"HB Bauservice Hasim Berisha","Leipziger Str. 12, (Asberg)","Moers","hbbauservice@t-online.de","0157 75 81 97 75","http://www.hbbauservice.de"
"HELSTI Massivhaus & Immobilien GmbH","Werner Str. 32, (Stockum)","Werne","","02389 95 03-0","https://helsti.de/"
"HF Baugeschäft GmbH","Pfungstädter Str. 35, (Eberstadt)","Darmstadt","","06151 8 60 28 98","http://www.hf-baugeschaeft.de"
"Horst Schrödl GmbH&Co.KG Bauunternehmung","Schleifmühlstr. 25","Diespeck","info@schroedl-bau.de","09161 26 46","http://www.schroedl-bau.de"
"Inoue & Fuchs GmbH","Alfredstr. 82, (Ickern)","Castrop-Rauxel","","02305 44 13 15","http://www.inoue-fuchs-bau.de"
"Jäger Bau GmbH","Herrnthann 9A, (Herrnthann)","Rettenbach","jaeger-bau-gmbh@web.de","09966 9 02 00 52","http://www.jaeger-bau.info/"
"Josef Schöner GmbH & Co. KG Bauunternehmen","Bahnhofstr. 6","Wiedergeltingen","","08241 9 68 40","https://schoener-bauen.com"
"Karl Zahnleiter Hoch- und Tiefbau GmbH","Heinestr. 10","Kleinwallstadt","buero@zahnleiter.com","06022 6 58 00","https://www.zahnleiter.com"
"Koch GmbH Bauunternehmung","Ehrenberger Str. 37, (Langerfeld)","Wuppertal","info@koch-gmbh-bau.de","0202 6 07 02 91","http://www.koch-gmbh-bau.de"
"Koschel GmbH Bau-, Verputz- und Schreinereiunternehmen","Altrheinstr. 18, (Rheindürkheim)","Worms","","06242 9 12 54 30","http://www.koschel-bauhandwerk.de"
"Kubitza Bau GmbH","Knappenweg 43B, (Nordlünen)","Lünen","","02306 96 58 20","http://www.kubitzabau.de"
"Landwehrs Bau GmbH","Heidecker Weg 30 A, (Saalhoff)","Kamp-Lintfort","info@landwehrs-bau.de","02843 90 70 80","http://www.landwehrs-bauunternehmung.de"
"M.D. Bau GmbH","Leipziger Str. 28, (Roth)","Gelnhausen","","06051 7 89 39 51","http://www.mdbau-gmbh.de"
"M.Shala.Bau","Holzweg 5, (Nordenstadt)","Wiesbaden","","0162 2 77 82 69",""
"Mackeldey Bau GmbH","Am Farrnbach 9","Cadolzburg","info@mackeldey-bau.de","09103 7 90 78 98","https://www.mackeldey-bau.de"
"Matthias Thelen GmbH","Feldweg 1, (Tönisberg)","Kempen","","02845 83 31","https://www.thelenbau.de"
"MOUCHA BAUUNTERNEHMEN","Im Lobach 12, (Güdingen)","Saarbrücken","","0681 83 90 55 25","http://www.mouchabau.de"
"Patrick Holzhäuser Bauunternehmung GmbH","Friedhofsweg 4A","Bundenbach","","06544 2 83","http://www.bau-holzhaeuser.de"
"Rost Massivbau GmbH","Würzburger Str. 592, (Burgfarrnbach)","Fürth","info@rost-massivbau.de","0911 32 24 43 35","https://www.rost-massivbau.de"
"Sadiku Bau Besim Sadiku","Hofweg 49, (Schönberg)","Bensheim","","06251 9 76 19 46",""
"Sattler Bau- und Handels GmbH","Am Sandberg 1, (Friedewald)","Moritzburg","info@bau-sattler.de","0351 8 38 75 02","https://www.bau-sattler.de/"
"Schuster und Wartha GmbH","Oberer Röthelweg 41","Schwaig","info@schuster-wartha.de","0911 50 56 61","http://www.schuster-wartha.de/"
"Sturm Tiefbau GmbH","Bayerwaldstr. 32 A","Bernhardswald","info@tiefbau-sturm.de","09407 95 95 82","https://www.tiefbau-sturm.de/"
"Surhove GmbH","Lütge Heidestr. 66","Dortmund","","0231 98 50 25-0","https://www.surhove.de"
"Trocknungstechnik Schindling GmbH","Huthmacherstr. 6, (Sindlingen)","Frankfurt am Main","","069 37 56 09 90","http://www.trocknungstechnik-schindling.de"
"Valentin Noll GmbH","Horchheimer Str. 19, (Innenstadt)","Worms","","06241 93 14 30","http://www.noll-worms.de"
"Willi Räder GmbH&Co. KG Kranverleih Schwertransporte Tiefbau Abbruch und Außenanlagen","Raiffeisenstr. 4, (Sylbach)","Haßfurt","","09521 50 98","http://www.raeder-tiefbau.de"
"Wolfgang Brink Bauservice","Im Hasenkamp 9","Duisburg","","02066 50 22 90",""
"Manfred Frank Bautenschutz","Halfmannstr. 10","Dortmund","","0231 51 20 80","http://www.abdichtung-frank.de"
"HI BAU GmbH","Meiereiweg 27, (Graupa)","Pirna","post@hibau.de","03501 54 85 13","http://www.hibau.de"
"Trautner Bau GmbH & Co. KG","Pottensteiner Str. 8, (Glocke)","Bayreuth","info@trautner-bau.de","0921 7 59 43-0","http://www.trautner-bau.de"
"Rosenberger","Repelener Str. 99, (Hülsdonk)","Moers","rosenberger-bau@web.de","02841 2 65 02",""
"Bauunternehmung Schulte GmbH & Co. KG","Grüntaler Str. 20, (Wehringhausen)","Hagen","","02331 90 28 11","https://www.schulte-bau.net"
"Elter Marco Bauunternehmen","Rosenstr. 1, (Volkersbrunn)","Leidersbach","marcoelter@gmx.de","06092 54 02",""
"Fetzer Bauunternehmen GmbH","Bahnhofstr. 81","Dombühl","info@fetzer-bau.com","09868 3 23","http://www.fetzer-bau.com"
"HKM-Bau GmbH","Vogelsbergstr. 5, (Hauswurz)","Neuhof","","06669 85 30",""
"Löhlein & Sohn GmbH","Friesen 40, (Friesen)","Kronach","info@loehlein-bau.de","09261 31 24","https://www.löhlein-bau.de"
"Jürgensen Kai Garten- und Teichbau","Klein Sommerbeck 2, (Klein Sommerbeck)","Dahlenburg","","05851 9 77 89 95","http://www.galabau-juergensen.de"
"Bauunternehmen Ganzinger W. GmbH","Dorfstr. 5, (Heidenfeld)","Röthlein","info@ganzinger-bau.de","09723 13 58","http://www.ganzinger-bau.de"
